搜索阶段,条件候选编号,启用条件,早期止损触发,强制平仓日,信号下限 (%),信号上限 (%),入场确认日,早期止损日,止损幅度 (%),SMA 周期,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,6.5,t3,"t4,t5",9.0,5,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,6.5,t3,"t4,t5",9.0,8,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,6.5,t3,"t4,t5",9.0,10,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",5.0,3,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",5.0,5,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",5.0,8,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",5.0,10,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",7.000000000000001,3,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",7.000000000000001,5,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",7.000000000000001,8,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",7.000000000000001,10,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",9.0,3,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",9.0,5,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",9.0,8,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,5.0,7.5,t3,"t4,t5",9.0,10,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,6.0,7.5,t3,"t4,t5",5.0,3,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,6.0,7.5,t3,"t4,t5",5.0,5,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,6.0,7.5,t3,"t4,t5",5.0,8,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,6.0,7.5,t3,"t4,t5",5.0,10,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,6.0,7.5,t3,"t4,t5",7.000000000000001,3,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
完整复验,30,T0-02、T0-05、EX-02,盘中低价,未启用,6.0,7.5,t3,"t4,t5",7.000000000000001,5,4604,2.0851433536055604,4.442912621359225,2.38,22.157010642919207,1268.1797500000002,-4.377635093167703,289.69517171024233,304.1342210526315,157.357,2723.177,95,6.169196937366753,396.0466,990.3969194174757,78,29.79582971329279,-251.345,False
